change_shpt,cost,customer_ID,policy,policy_change,time_diff
0,581,17293,1,0,22
0,587,17291,3,0,1
0,656,259953,2,0,1
0,621,17289,3,0,0
0,677,17287,1,0,0
0,622,259979,2,0,2
0,676,259977,1,0,23
0,611,17263,2,0,7
0,619,17277,3,0,0
0,691,259971,1,0,0
0,631,17275,2,0,0
0,539,17273,1,0,0
0,693,259967,2,0,4
0,647,259931,3,0,0
0,575,259927,1,0,0
0,673,259929,1,0,19
0,669,17249,2,0,16
0,611,259923,1,0,0
0,555,17259,1,0,2
0,681,259925,1,0,20
0,571,17257,1,0,23
0,540,259947,4,0,3
0,612,17235,1,0,22
0,685,259943,3,0,0
0,632,259941,2,0,0
0,592,259935,3,0,0
0,678,17241,1,0,0
0,643,260025,1,0,3
0,562,260029,1,0,0
0,581,260027,3,0,22
0,607,17347,2,0,0
0,697,260019,2,0,23
0,657,17329,4,0,0
0,594,260043,1,0,0
0,667,17337,1,0,2
0,615,260031,2,0,7
0,666,260035,3,0,21
0,740,17339,3,0,21
0,664,259993,4,0,0
0,630,17315,3,0,0
0,611,259997,3,0,20
0,645,17319,1,0,0
0,638,17321,1,0,5
0,643,259989,3,0,20
0,651,17295,2,0,1
0,640,259999,3,0,0
0,637,260001,3,0,21
0,704,260003,1,0,1
0,657,260005,3,0,2
0,640,259041,1,0,2
0,600,16345,3,0,22
0,601,16343,2,0,3
0,704,259045,3,0,0
0,671,16349,1,0,0
0,588,16347,3,0,22
0,604,259049,3,0,0
0,544,16337,1,0,3
3,623,259047,2,1,1
6,598,16341,4,1,2
2,667,259025,3,1,5
0,578,259023,1,0,0
0,637,16359,2,0,0
0,621,16365,3,0,0
0,626,16363,2,0,23
0,573,16357,1,0,0
0,652,259035,2,0,18
3,723,259071,3,1,0
0,680,16375,1,0,0
0,649,16377,3,0,4
0,565,259075,1,0,2
0,602,259077,3,0,0
0,623,16381,1,0,0
0,586,259079,3,0,2
0,560,16369,1,0,22
0,641,16371,1,0,17
4,675,259055,3,1,0
0,587,16395,1,0,0
0,690,259063,3,0,3
0,687,16383,1,0,3
0,664,259065,3,0,21
4,657,16385,1,1,23
0,670,259067,2,0,0
0,631,16389,2,0,2
0,672,16413,2,0,0
0,636,259107,3,0,23
0,653,16411,1,0,1
0,612,16409,2,0,0
0,622,16407,1,0,1
0,625,259115,2,0,8
0,730,16403,1,0,6
0,651,16401,1,0,0
0,663,259111,1,0,0
0,642,259093,3,0,4
8,649,16427,1,1,21
0,638,259087,2,0,1
2,610,16423,1,1,22
0,687,259101,4,0,23
4,626,16419,3,1,3
0,704,16417,1,0,0
0,659,16443,2,0,0
0,589,259141,3,0,22
0,599,16445,3,0,0
0,619,16441,1,0,22
0,696,259147,3,0,3
0,640,16435,2,0,2
0,646,259143,3,0,2
0,645,16431,1,0,0
4,626,16433,3,1,17
0,551,16459,1,0,1
0,556,259125,3,0,0
0,585,16457,1,0,23
0,645,259131,2,0,1
0,656,16451,3,0,0
0,590,16453,3,0,21
0,644,259127,2,0,18
0,655,259177,1,0,20
0,616,16465,4,0,19
3,712,259175,4,1,4
0,673,259181,4,0,1
0,626,16469,1,0,0
0,624,16467,3,0,23
0,607,259167,1,0,3
0,633,16471,2,0,1
0,681,259173,1,0,1
0,712,16477,2,0,6
0,611,16475,3,0,2
0,604,259161,1,0,2
0,619,16481,1,0,20
0,596,259159,2,0,2
0,586,16479,2,0,0
0,664,259165,3,0,19
0,605,16485,1,0,23
0,651,259153,3,0,8
0,622,259151,4,0,5
9,716,259157,1,1,0
0,660,259155,1,0,2
0,580,259207,2,0,3
8,651,16497,1,1,0
0,643,259211,3,0,17
0,547,16499,1,0,0
0,581,259213,1,0,1
0,582,16501,1,0,0
0,592,259199,4,0,0
0,674,16503,3,0,1
0,613,259201,3,0,3
0,695,16505,2,0,0
0,608,259205,1,0,0
0,644,16509,3,0,0
0,575,259191,3,0,20
0,691,16511,2,0,1
0,626,259193,1,0,23
0,589,16513,4,0,0
0,649,259195,3,0,0
0,632,259197,3,0,0
0,593,16517,1,0,21
0,634,16519,3,0,21
0,672,259185,2,0,2
0,583,16521,1,0,0
0,721,259187,4,0,2
0,697,16523,3,0,0
0,675,259245,3,0,1
0,589,259243,3,0,23
0,643,259241,2,0,1
0,604,16527,1,0,21
0,543,259237,1,0,2
0,611,259229,2,0,4
0,659,16549,2,0,1
0,700,259223,2,0,1
0,660,259221,1,0,23
0,616,259217,1,0,23
0,622,16553,4,0,3
0,676,259215,2,0,0
0,630,259271,1,0,3
0,648,259273,2,0,0
0,643,16571,3,0,17
0,659,259265,3,0,11
0,665,16569,3,0,0
0,608,259259,3,0,20
0,615,259255,3,0,2
0,629,16575,3,0,0
0,645,259257,2,0,1
0,585,16577,3,0,0
0,627,259251,1,0,2
0,681,16589,3,0,4
0,584,259247,2,0,16
0,659,16583,3,0,20
0,603,259249,2,0,2
0,697,16615,3,0,0
0,614,259285,2,0,4
0,568,16621,2,0,22
0,650,259287,3,0,0
0,669,16609,3,0,22
0,595,259291,2,0,20
0,642,259295,3,0,1
0,706,259297,3,0,5
0,723,16601,3,0,1
0,679,259301,2,0,0
3,709,16605,1,1,0
0,635,16595,1,0,4
0,640,16597,2,0,0
0,689,16649,4,0,0
5,666,16647,3,1,23
2,663,259317,1,1,5
0,701,16653,3,0,4
0,733,259321,1,0,23
0,671,259319,2,0,2
0,664,16639,3,0,23
0,665,259325,2,0,23
0,598,16645,2,0,1
6,610,16633,1,1,1
0,624,259327,2,0,1
0,627,16631,2,0,1
0,647,259333,3,0,0
0,619,16635,3,0,0
0,670,259337,2,0,3
0,576,16625,3,0,23
0,605,259341,1,0,0
0,670,259339,3,0,18
0,615,259349,1,0,22
0,625,16679,2,0,0
0,564,259345,1,0,0
0,563,16675,3,0,0
0,695,259351,1,0,1
0,693,259353,2,0,6
0,704,259363,2,0,0
0,595,259365,1,0,0
0,638,16669,1,0,2
0,633,259361,1,0,5
0,602,259367,1,0,0
0,616,259369,1,0,19
0,623,16657,1,0,0
0,691,259381,2,0,8
0,638,16715,2,0,22
0,631,259375,2,0,3
2,693,16709,3,1,6
0,681,259385,3,0,0
0,666,16705,2,0,3
0,639,259397,3,0,1
0,718,16699,1,0,0
0,680,259393,1,0,0
2,559,16697,3,1,1
0,657,259405,3,0,0
0,623,16693,2,0,0
0,621,259403,3,0,3
0,673,259401,3,0,1
0,666,259415,2,0,21
0,659,16737,2,0,0
0,623,16739,3,0,0
3,617,16741,1,1,22
2,682,16743,3,1,1
0,624,16745,1,0,0
0,671,16749,1,0,15
0,663,259431,2,0,0
0,598,16719,3,0,0
0,707,259433,2,0,1
0,690,16721,1,0,3
0,704,259435,1,0,19
0,628,259437,3,0,0
0,609,259423,3,0,6
0,631,16727,1,0,2
0,624,259425,3,0,3
0,665,259427,3,0,0
0,614,16731,2,0,1
0,634,16769,4,0,19
0,609,16767,1,0,23
0,654,259453,2,0,0
0,579,16773,1,0,1
0,622,259451,2,0,0
0,632,259441,3,0,23
0,693,16777,1,0,0
0,637,259439,1,0,5
0,631,16781,3,0,23
0,664,259465,4,0,0
9,720,16753,2,1,6
0,648,16751,1,0,0
0,603,259467,3,0,7
0,612,16755,2,0,20
0,630,259457,1,0,0
3,656,259483,3,1,2
0,600,259485,2,0,18
0,684,16805,3,0,20
0,571,259475,2,0,2
0,686,259477,3,0,1
0,636,16809,1,0,2
0,565,259499,1,0,1
0,655,16787,3,0,1
0,686,259497,4,0,1
0,550,259491,1,0,17
0,650,16795,3,0,22
0,777,259493,4,0,4
0,655,16791,1,0,0
0,608,259489,1,0,0
0,578,16793,1,0,2
4,554,259517,1,1,0
0,726,259513,1,0,0
0,639,16845,3,0,19
0,608,259507,2,0,0
0,640,16843,1,0,2
0,636,259505,2,0,22
0,656,259503,3,0,21
2,607,16817,1,1,20
0,644,259527,1,0,20
0,607,16825,1,0,1
0,640,259519,1,0,0
0,623,260681,2,0,0
0,712,260671,4,0,0
0,676,15927,1,0,3
0,660,15931,1,0,1
0,582,260677,1,0,0
0,619,260663,2,0,0
0,549,15937,1,0,0
0,657,260667,3,0,0
0,677,260669,2,0,2
0,662,15941,3,0,1
0,613,260655,3,0,0
0,534,15943,1,0,5
0,614,260657,2,0,1
0,680,260661,3,0,0
0,623,15889,3,0,2
0,671,260651,1,0,0
2,621,260641,3,1,22
0,674,260643,3,0,19
0,565,15899,3,0,19
0,660,260633,4,0,3
0,622,15905,3,0,0
0,551,15909,1,0,22
0,640,260635,3,0,8
0,646,260625,2,0,5
0,684,15911,3,0,21
0,596,260629,2,0,5
0,643,15917,1,0,2
3,688,260627,3,1,23
0,639,15915,1,0,0
0,649,260621,2,0,0
0,612,15857,3,0,1
0,615,15867,2,0,18
0,616,15863,2,0,2
0,612,260609,3,0,22
0,692,260601,2,0,1
0,564,15873,1,0,0
0,609,15883,2,0,0
0,577,15885,3,0,0
0,602,15879,3,0,1
0,661,260593,1,0,1
0,661,15881,2,0,2
0,615,15827,3,0,22
0,622,260583,2,0,2
2,595,15823,1,1,0
0,660,260581,3,0,1
3,706,15845,3,1,22
0,618,260571,1,0,3
0,635,15839,3,0,22
0,677,260565,3,0,2
0,575,15853,4,0,20
0,650,15851,4,0,2
0,662,15849,3,0,3
0,591,15847,1,0,3
0,634,260799,2,0,0
0,646,16055,3,0,1
0,578,260801,3,0,0
0,603,260807,2,0,8
0,715,260811,3,0,4
0,615,16051,3,0,0
0,661,260813,1,0,18
3,604,260783,1,1,21
0,651,260785,2,0,0
0,654,16073,1,0,0
0,600,16063,3,0,0
0,704,260793,1,0,1
0,531,260795,1,0,0
3,695,16067,3,1,0
0,656,260797,3,0,20
0,680,16069,2,0,0
0,667,16025,1,0,1
0,666,260773,3,0,0
0,661,16015,2,0,0
0,700,16039,4,0,0
0,602,16033,1,0,0
0,642,16031,1,0,2
0,601,16037,2,0,0
0,598,16035,2,0,6
0,632,15997,1,0,21
0,645,15993,2,0,0
5,706,260747,1,1,23
0,648,260749,2,0,5
0,592,15989,1,0,0
0,629,260743,3,0,0
0,604,15983,2,0,23
0,613,260745,2,0,1
0,647,15985,3,0,0
0,639,260723,3,0,0
0,672,16011,4,0,21
0,603,260725,1,0,0
0,611,16013,3,0,23
0,605,16003,1,0,0
0,642,260733,3,0,4
0,600,260727,2,0,0
0,609,260729,1,0,19
0,562,16001,3,0,0
0,624,260707,1,0,21
0,625,15963,2,0,0
5,617,260705,3,1,1
0,559,15961,1,0,4
0,650,260717,2,0,2
0,626,15951,3,0,16
0,645,15981,3,0,22
0,601,260687,3,0,1
0,685,260701,3,0,3
0,692,15973,3,0,17
0,680,260699,3,0,4
0,637,260697,3,0,22
5,593,15969,3,1,2
0,602,260921,2,0,0
0,611,16193,3,0,0
0,712,260919,1,0,1
4,688,16195,3,1,23
0,657,16201,3,0,3
0,618,16205,3,0,4
0,703,260915,3,0,3
0,639,16177,2,0,23
0,708,16183,1,0,3
0,557,260931,1,0,0
0,639,16187,3,0,2
0,608,16161,3,0,4
0,674,260879,4,0,0
0,656,16169,2,0,23
0,706,260903,1,0,22
0,642,16143,3,0,0
0,604,260909,1,0,21
0,665,16149,3,0,22
0,638,260895,3,0,19
0,677,16151,3,0,23
0,676,260897,3,0,0
0,621,16153,2,0,5
0,674,260899,1,0,4
0,629,260901,1,0,0
0,700,260857,3,0,1
0,599,16129,2,0,0
0,670,16127,2,0,0
0,599,260853,1,0,0
0,677,16141,3,0,0
0,617,260851,3,0,0
7,554,16139,2,1,22
3,628,16137,2,1,21
0,527,260877,1,0,20
0,587,260873,1,0,0
0,579,16125,1,0,5
0,639,260865,1,0,0
0,629,16119,3,0,3
0,592,260827,2,0,0
0,710,16101,2,0,0
0,694,260825,3,0,0
5,651,260819,3,1,7
0,619,16107,1,0,18
0,680,260821,2,0,0
0,660,16109,3,0,0
0,661,260815,3,0,2
0,686,260817,4,0,0
0,589,16105,1,0,1
0,668,260845,3,0,0
0,707,16085,3,0,1
0,659,16079,1,0,22
0,668,260837,3,0,0
0,703,16093,2,0,0
0,652,260831,3,0,1
0,607,16087,2,0,3
4,676,261039,3,1,0
0,587,16327,1,0,0
0,647,16333,3,0,23
0,676,16331,3,0,1
0,696,261049,1,0,0
0,602,16321,3,0,0
0,670,261047,2,0,2
0,627,16311,2,0,1
0,681,16315,1,0,0
0,661,261063,3,0,20
0,619,261007,3,0,23
3,662,16295,3,1,0
7,615,261009,2,1,20
0,682,261011,2,0,0
0,646,261013,3,0,6
0,605,16287,1,0,4
0,654,16289,3,0,0
0,656,261025,2,0,1
0,608,261027,2,0,1
0,660,16283,1,0,0
0,578,261029,1,0,5
0,616,16285,3,0,0
3,632,261031,1,1,1
0,619,16271,2,0,0
0,620,16273,1,0,0
0,663,261035,3,0,0
0,606,261037,2,0,21
0,571,260981,1,0,0
0,629,260979,3,0,1
0,611,16267,1,0,2
0,654,260977,1,0,22
0,577,16265,3,0,20
0,619,260975,1,0,0
0,651,16261,1,0,0
4,619,260987,1,1,1
0,611,16259,3,0,21
0,624,16253,1,0,20
0,639,16251,3,0,1
0,578,260993,2,0,5
0,598,16249,1,0,18
0,625,261005,2,0,2
0,627,16243,1,0,22
0,643,261001,3,0,0
0,636,16241,3,0,22
0,658,260999,2,0,2
0,676,16239,3,0,0
0,678,260949,1,0,3
0,661,16231,2,0,4
0,616,260945,2,0,23
0,619,260957,1,0,18
0,668,260963,3,0,0
0,637,260961,2,0,18
7,682,260967,2,1,21
0,610,16209,2,0,0
0,565,260139,1,0,0
0,604,15379,2,0,20
0,656,260137,1,0,7
0,591,260135,3,0,1
0,650,260133,1,0,1
0,661,15389,4,0,0
0,772,260131,2,0,20
0,606,260127,2,0,1
0,698,260123,1,0,20
0,591,15393,1,0,2
0,602,260119,2,0,19
0,685,260115,3,0,0
0,651,260113,3,0,3
0,647,15401,2,0,22
0,655,15399,2,0,23
0,603,260171,2,0,0
0,694,260167,3,0,1
0,620,260169,2,0,0
0,590,15419,1,0,22
0,587,260165,1,0,1
0,630,260159,3,0,2
0,698,15417,3,0,3
0,619,260157,1,0,0
0,680,260151,3,0,0
0,591,260147,1,0,0
0,575,15435,4,0,1
0,618,15431,3,0,7
0,619,15433,3,0,20
0,603,15313,3,0,0
0,615,260077,3,0,18
0,712,15317,3,0,0
0,663,15319,1,0,4
0,588,15323,3,0,1
0,672,260055,1,0,0
0,684,15333,3,0,0
0,679,260059,1,0,2
0,594,260049,2,0,0
0,713,15341,4,0,5
0,689,260051,3,0,19
0,651,15339,3,0,0
0,628,260103,3,0,0
0,656,15343,1,0,0
0,575,15347,1,0,0
0,650,15349,2,0,22
0,609,260101,3,0,6
0,667,15359,3,0,1
0,664,260089,2,0,21
0,628,15363,2,0,21
0,548,260093,1,0,22
0,597,260079,2,0,21
0,634,15367,2,0,2
0,677,260081,2,0,0
0,702,15517,2,0,23
0,545,260259,1,0,4
0,638,15513,2,0,5
0,745,15511,1,0,0
0,627,260269,1,0,2
4,596,15509,1,1,2
0,634,15507,1,0,3
0,578,260265,1,0,0
0,666,260263,3,0,1
0,597,15533,2,0,5
0,638,260243,3,0,21
0,653,260239,4,0,16
0,701,260251,1,0,1
0,618,15523,3,0,0
0,590,15521,2,0,2
0,555,260293,1,0,0
0,627,15549,2,0,4
0,535,260287,1,0,0
0,679,15541,3,0,23
0,571,260295,1,0,4
5,659,15535,2,1,0
0,679,260297,1,0,0
0,593,15563,2,0,1
0,590,15565,3,0,0
0,640,260271,3,0,19
0,597,260283,3,0,0
0,578,15551,1,0,3
0,673,15553,4,0,1
0,530,15449,1,0,0
0,627,260191,2,0,0
0,670,15447,1,0,0
0,559,260197,1,0,0
0,635,15453,3,0,1
0,691,260201,3,0,0
0,604,260199,1,0,1
0,677,15439,3,0,0
0,699,15445,4,0,4
0,429,260203,2,0,20
0,665,260175,3,0,3
0,629,15463,1,0,1
0,585,260181,1,0,1
0,596,15469,1,0,2
0,652,260183,3,0,2
0,630,260187,2,0,0
0,641,15459,3,0,4
0,680,15481,3,0,23
0,630,15485,3,0,2
0,632,15471,2,0,19
0,707,15475,1,0,0
0,623,15477,1,0,4
0,687,260207,3,0,1
0,585,15495,1,0,0
0,690,260211,3,0,22
0,617,15487,1,0,0
0,668,260219,1,0,3
0,573,260379,1,0,0
5,624,15651,3,1,20
0,600,260381,1,0,1
3,696,15647,3,1,1
0,643,260373,3,0,0
0,593,260369,2,0,0
0,677,15631,3,0,21
0,693,260383,3,0,4
0,616,15641,1,0,0
0,610,260413,2,0,21
0,665,15679,4,0,1
0,608,260405,3,0,0
0,607,15693,2,0,0
0,654,260401,4,0,5
0,603,15689,1,0,1
0,634,15665,2,0,1
0,588,260423,3,0,2
0,611,15673,3,0,0
0,593,15671,3,0,0
0,675,260311,4,0,3
0,663,260313,4,0,22
0,618,15587,2,0,0
0,588,260317,2,0,5
0,625,15591,3,0,0
0,612,260307,2,0,0
0,637,15595,2,0,22
0,600,260309,1,0,2
0,620,260327,1,0,5
0,552,15567,1,0,23
0,598,260329,3,0,0
3,624,15569,1,1,0
0,599,15571,2,0,1
0,636,15573,2,0,17
0,627,260319,3,0,23
0,633,15577,2,0,0
3,642,15617,3,1,0
0,581,260343,3,0,21
0,661,15615,3,0,0
0,645,260349,3,0,0
0,618,260347,3,0,23
0,584,260335,1,0,0
0,591,260341,1,0,23
0,624,260339,3,0,0
0,679,260361,3,0,6
0,648,15601,1,0,0
2,597,15599,2,1,0
0,651,260365,1,0,3
0,610,15605,2,0,1
0,658,260363,3,0,0
0,628,260353,2,0,0
0,566,15609,3,0,21
0,559,15613,1,0,0
0,632,15611,2,0,0
0,549,260499,1,0,0
0,645,15789,1,0,2
6,660,260495,4,1,8
0,592,260507,1,0,20
0,595,15779,3,0,20
0,618,260503,1,0,1
0,739,15775,3,0,22
0,599,15773,4,0,1
0,654,260525,3,0,21
0,668,15765,3,0,0
5,663,15761,3,1,3
0,627,15821,1,0,4
0,675,260529,1,0,1
0,670,15815,1,0,2
0,616,260535,1,0,0
0,716,15805,2,0,1
0,706,15803,3,0,21
0,659,260545,2,0,0
0,696,15801,4,0,1
0,617,260543,3,0,6
0,587,15799,3,0,3
0,641,15797,1,0,1
0,641,15795,3,0,23
0,626,260553,3,0,0
0,644,15793,2,0,1
0,647,15723,3,0,0
0,654,15725,3,0,0
0,686,15711,3,0,2
0,656,260441,3,0,7
0,619,15715,3,0,1
0,611,260445,3,0,22
0,641,15717,1,0,0
7,611,260447,1,1,2
0,641,15703,3,0,0
0,585,15705,3,0,0
0,589,260451,3,0,0
0,641,15707,3,0,20
0,584,260457,2,0,0
0,664,15697,1,0,4
0,642,260459,3,0,1
0,666,15701,1,0,20
0,597,260465,1,0,0
0,602,15757,1,0,2
0,588,15749,1,0,2
0,681,15747,3,0,0
0,601,260481,2,0,0
0,691,260485,3,0,18
0,643,15741,2,0,5
4,718,15739,2,1,0
0,644,260487,1,0,0
0,741,15727,3,0,1
0,690,260493,3,0,22
0,657,15733,3,0,1
0,663,260491,1,0,0
0,596,15731,2,0,1
0,615,266091,3,0,0
0,671,19283,2,0,0
0,651,266093,4,0,1
0,670,266089,3,0,0
0,620,266083,3,0,5
0,528,19291,1,0,4
0,569,266085,1,0,0
0,624,266081,1,0,0
0,610,19289,3,0,5
0,661,266075,3,0,6
0,667,266077,2,0,0
0,665,266071,2,0,0
0,611,266073,3,0,23
0,627,266063,1,0,21
0,603,266065,1,0,2
0,624,19305,4,0,0
0,576,266125,1,0,4
0,621,19317,2,0,0
0,667,19315,3,0,0
0,618,266117,3,0,0
0,670,266111,2,0,22
0,725,19319,3,0,0
0,693,266109,4,0,0
0,625,266107,3,0,3
0,689,266105,3,0,0
0,581,19329,2,0,2
0,576,266103,1,0,7
0,615,266101,1,0,22
0,619,19339,1,0,17
0,643,266097,3,0,0
0,710,19337,2,0,0
2,594,266095,3,1,20
0,704,19335,3,0,20
0,606,266151,3,0,1
0,684,19347,1,0,20
0,646,266157,3,0,19
0,594,266143,3,0,0
0,604,19351,2,0,3
0,535,19353,1,0,0
0,606,19355,3,0,0
0,668,266149,1,0,0
0,621,266135,3,0,0
0,621,19359,3,0,0
0,615,266137,1,0,1
0,623,266139,3,0,2
0,639,19363,3,0,0
0,693,266141,3,0,5
0,629,266127,2,0,3
0,628,19367,2,0,1
0,621,266131,1,0,4
0,627,19371,1,0,0
0,613,19373,2,0,3
0,596,266185,1,0,4
0,712,266187,2,0,0
0,660,19385,3,0,0
0,640,266175,3,0,0
0,576,19383,1,0,0
0,682,266181,3,0,0
0,563,19389,2,0,23
0,564,19387,1,0,0
0,668,266169,4,0,0
0,691,19393,4,0,0
0,664,266167,1,0,1
0,662,266173,3,0,0
0,597,19397,4,0,0
0,689,266165,3,0,3
0,627,19405,3,0,4
0,616,265955,1,0,22
0,661,19163,3,0,3
0,574,265957,3,0,3
9,620,19159,3,1,22
0,592,265953,3,0,3
0,608,19155,3,0,3
0,575,19157,1,0,4
0,594,265959,3,0,0
0,676,19179,3,0,0
0,699,19181,3,0,21
0,630,19171,3,0,0
0,598,265949,1,0,0
0,589,19173,2,0,21
0,602,265945,3,0,2
0,635,19169,2,0,5
0,552,265989,2,0,2
0,704,19197,3,0,22
0,610,265987,2,0,0
0,569,19195,1,0,0
0,617,265985,1,0,0
0,586,265983,1,0,2
0,659,19191,2,0,1
0,616,265997,3,0,0
0,655,19185,3,0,0
0,588,265991,1,0,0
3,670,19183,3,1,4
0,639,19213,1,0,0
0,591,265969,3,0,22
2,645,19209,3,1,0
0,618,265967,2,0,1
2,674,19207,2,1,4
0,694,265977,4,0,5
7,579,19201,1,1,3
0,665,265975,3,0,0
0,632,266017,1,0,1
0,687,19229,3,0,23
5,600,266023,2,1,22
0,664,19215,3,0,3
2,717,266025,1,1,19
0,621,266027,2,0,18
0,644,19239,3,0,21
0,627,266007,2,0,22
0,598,266011,2,0,22
0,654,266013,1,0,5
0,577,19237,1,0,22
0,627,266049,3,0,1
0,657,19257,3,0,0
0,622,266053,2,0,0
0,604,19261,2,0,21
0,651,19247,1,0,0
0,596,266059,1,0,0
0,712,19275,3,0,0
0,686,266041,2,0,1
0,622,19265,3,0,6
0,616,266039,3,0,2
0,610,19263,1,0,18
0,707,19269,3,0,1
3,530,266043,1,1,0
0,594,19267,1,0,0
0,549,19045,1,0,4
0,675,19043,3,0,0
0,599,265815,3,0,0
0,578,19039,1,0,21
6,634,265811,2,1,9
0,659,19047,3,0,23
0,639,19029,2,0,1
0,646,19027,1,0,21
0,657,265823,3,0,0
0,571,19031,1,0,4
0,559,265843,3,0,2
0,655,19083,2,0,5
0,663,19079,2,0,0
5,655,265841,3,1,6
0,664,265867,1,0,7
0,621,19059,3,0,3
0,601,265863,2,0,2
0,682,265865,2,0,0
0,626,265859,1,0,0
0,596,265861,1,0,23
0,645,19069,3,0,0
0,571,265857,1,0,1
0,705,265879,3,0,19
0,633,19103,2,0,0
0,630,265885,1,0,0
0,699,19113,3,0,0
0,690,265871,1,0,1
0,699,19111,1,0,2
0,625,265877,1,0,0
0,601,19117,3,0,4
0,703,19087,4,0,0
0,649,19093,3,0,7
0,596,265899,2,0,0
0,630,19091,1,0,4
0,680,265889,2,0,0
0,659,19095,2,0,3
0,676,265891,2,0,3
0,676,19099,1,0,2
0,621,265913,1,0,0
0,628,265915,2,0,20
0,663,265917,1,0,2
0,547,265903,1,0,0
0,740,19145,3,0,1
0,582,19149,2,0,2
0,596,265933,3,0,1
0,645,265921,2,0,0
0,639,19129,4,0,0
0,645,19133,2,0,23
0,618,18925,2,0,23
0,625,265683,1,0,0
0,628,18921,2,0,0
0,684,265679,1,0,0
0,671,18919,3,0,0
0,548,18917,1,0,0
0,688,18913,3,0,1
0,681,265687,1,0,16
0,645,18907,3,0,0
0,635,265697,2,0,0
0,661,18905,3,0,0
0,672,265695,1,0,1
0,610,18897,3,0,23
2,707,265703,1,1,3
0,618,265715,2,0,0
0,665,18955,4,0,0
6,652,265713,3,1,2
0,673,265719,3,0,0
0,730,265731,1,0,0
0,579,265733,1,0,1
0,657,18941,1,0,1
0,685,265727,2,0,4
2,669,265729,2,1,1
0,679,265739,1,0,3
0,650,265741,3,0,3
0,660,18933,2,0,0
6,615,265735,3,1,0
0,655,18927,3,0,0
2,657,265743,4,1,9
0,560,265749,3,0,20
0,614,265747,3,0,2
0,635,18977,3,0,0
0,648,18967,3,0,5
0,569,18973,1,0,4
0,673,18971,1,0,21
0,634,265769,3,0,0
0,664,18961,3,0,5
0,667,265771,4,0,0
0,604,19015,1,0,0
0,633,19017,1,0,0
0,743,265781,3,0,1
0,685,265783,3,0,18
0,627,19009,3,0,3
0,707,265787,1,0,23
0,589,265791,2,0,0
0,643,265795,3,0,19
0,601,265803,1,0,2
0,637,18995,3,0,0
0,615,18801,3,0,1
0,603,265607,2,0,1
0,691,18805,3,0,20
0,603,265611,2,0,20
0,621,18809,1,0,0
3,616,18807,1,1,1
0,681,265605,2,0,0
0,702,18813,3,0,1
0,637,18811,1,0,23
0,662,18815,2,0,12
0,655,265597,1,0,0
0,675,18821,2,0,6
0,642,265595,2,0,0
0,615,18819,3,0,0
0,590,265583,1,0,22
0,670,265589,4,0,0
0,581,265587,1,0,0
0,590,18773,1,0,3
0,615,265567,3,0,0
0,687,18779,1,0,0
0,691,265573,2,0,2
0,608,18783,3,0,0
0,628,265561,2,0,4
0,601,18785,3,0,5
0,607,18789,2,0,3
0,611,265553,1,0,4
0,590,18793,3,0,3
0,703,265557,3,0,22
0,637,265675,2,0,7
0,672,265673,3,0,0
0,631,18865,3,0,0
0,652,265669,2,0,0
0,670,18877,2,0,0
0,637,265667,1,0,0
0,664,265665,3,0,0
0,607,18873,1,0,0
0,593,18871,2,0,23
0,600,265661,2,0,0
4,611,265659,2,1,1
0,592,18883,1,0,21
0,688,265657,3,0,20
0,656,265653,1,0,0
0,624,18893,1,0,0
0,688,265649,1,0,5
0,678,265647,3,0,0
0,606,18887,1,0,0
0,618,265643,2,0,6
6,689,265641,3,1,23
0,673,265635,3,0,3
0,605,265637,4,0,19
0,535,265631,1,0,0
0,686,18839,1,0,6
0,577,18851,2,0,0
3,709,18849,4,1,23
0,628,265619,3,0,23
0,577,18859,1,0,16
0,638,18855,2,0,18
0,581,265617,2,0,5
0,693,18857,4,0,0
0,607,18679,3,0,1
0,659,265485,3,0,19
0,677,18677,2,0,21
0,681,265459,3,0,5
0,584,18689,1,0,0
0,655,265469,2,0,21
0,555,18693,1,0,1
0,615,265467,2,0,16
0,599,18649,3,0,2
0,694,265443,3,0,4
0,578,265447,2,0,2
2,562,18639,1,1,4
0,664,265449,2,0,1
0,679,18641,2,0,0
0,554,18643,1,0,22
0,681,265425,2,0,10
0,627,265427,3,0,3
0,585,18667,4,0,0
0,578,265429,1,0,0
0,720,265431,2,0,22
0,626,18655,3,0,0
0,699,18657,4,0,0
0,553,265435,1,0,0
0,732,18661,2,0,1
0,664,265539,2,0,5
0,608,18747,3,0,22
0,621,265537,3,0,1
0,636,18741,2,0,0
0,658,265547,2,0,0
0,627,265545,3,0,0
0,676,265525,4,0,0
0,651,18765,2,0,21
0,597,265523,3,0,1
0,599,18763,3,0,0
0,604,265519,3,0,0
0,632,18759,1,0,5
0,649,265533,4,0,1
0,691,18753,1,0,20
0,648,265527,2,0,21
0,596,18715,3,0,0
0,682,265509,3,0,0
0,624,265503,2,0,23
0,622,18707,3,0,23
0,636,265517,4,0,0
0,655,265491,3,0,0
0,664,265493,3,0,23
3,602,18733,2,1,0
0,641,18723,1,0,4
0,599,18725,2,0,1
0,648,18721,2,0,0
0,669,265337,3,0,21
0,636,18563,3,0,18
0,609,18565,1,0,0
0,660,18569,3,0,0
0,594,265331,3,0,21
0,638,18573,3,0,6
0,555,18543,1,0,17
0,611,265353,4,0,0
